Prix,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Puissance fiscale,Nombre de portes,Origine,Première main,État,equip_Jantes aluminium,equip_Caméra de recul,equip_ESP,equip_Régulateur de vitesse,equip_CD/MP3/Bluetooth,equip_Vitres électriques,equip_Aucun,equip_Radar de recul,equip_Ordinateur de bord,equip_Système de navigation/GPS,equip_ABS,equip_Limiteur de vitesse,equip_Airbags,equip_Verrouillage centralisé à distance,equip_Climatisation,equip_Sièges cuir,equip_Toit ouvrant,Carburant_encoded,Origine_Dédouanée,Origine_Importée neuve,Origine_Inconnue,Origine_Pas encore dédouanée,Origine_WW au Maroc,État_encoded
34000,2000,1,Essence,12500,Citroen,Autres,6.0,5,Dédouanée,0,Très bon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
315000,2022,1,Diesel,185000,Hyundai,Tucson,6.0,5,WW au Maroc,1,Moyen,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
135000,2022,1,Essence,82500,Fiat,500,6.0,3,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
168998,2023,1,Diesel,115000,Opel,Corsa,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
132000,2011,1,Diesel,165000,Autres,Autres,11.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
100000,2007,1,Diesel,325000,Volkswagen,Touareg,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
45000,2002,0,Diesel,225000,Land Rover,Autres,8.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
143000,2016,1,Diesel,175000,Renault,Captur,6.0,5,Inconnue,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
250000,2015,1,Diesel,195000,BMW,X5,9.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
290000,2018,1,Diesel,145000,Volkswagen,Tiguan,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
163000,2015,1,Diesel,2500,Mercedes-Benz,Classe E,8.0,5,Importée neuve,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,1.0,0.0,0.0,0.0,2
165000,2011,1,Diesel,145000,Audi,Autres,8.0,5,Inconnue,0,Très bon,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
120000,2019,0,Essence,47500,Toyota,Yaris,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
275000,2017,1,Diesel,97500,BMW,Autres,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
120000,2014,1,Diesel,195000,Renault,Megane,6.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
275000,2018,1,Diesel,225000,Volkswagen,Golf 7,8.0,5,Dédouanée,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
177000,2020,1,Diesel,97500,Peugeot,308,6.0,5,WW au Maroc,0,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
175000,2024,0,Diesel,2500,Opel,Corsa,6.0,5,Inconnue,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
178000,2018,1,Diesel,115000,Volkswagen,Golf 7,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
75000,2007,0,Diesel,325000,Ford,Focus,7.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
145000,2022,1,Essence,62500,Fiat,500,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
179000,2021,0,Diesel,67500,Seat,Autres,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
123000,2019,0,Diesel,105000,Citroen,C3,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
190000,2015,1,Diesel,185000,Audi,A4,8.0,5,Inconnue,0,Très bon,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
160000,2020,1,Diesel,165000,Peugeot,308,6.0,5,WW au Maroc,0,Très bon,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
154000,2021,1,Diesel,97500,Renault,Clio,6.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
244000,2022,1,Hybride,32500,Toyota,C-HR,10.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011143921816775645,0.0,0.0,0.0,0.0,1.0,2
135000,2021,0,Diesel,125000,Dacia,Dokker,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
323000,2021,1,Diesel,72500,Volkswagen,Tiguan,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
134998,2021,0,Diesel,105000,Dacia,Dokker,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
249000,2017,1,Diesel,195000,Audi,Autres,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
216000,2022,0,Diesel,72500,Citroen,Berlingo,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
230000,2021,0,Diesel,72500,Opel,Autres,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
155000,2022,1,Essence,37500,Fiat,500,7.0,3,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
108000,2012,1,Diesel,185000,Skoda,Octavia,8.0,5,WW au Maroc,0,Moyen,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
148000,2019,0,Diesel,115000,Renault,Megane,6.0,5,WW au Maroc,1,Neuf,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
345000,2022,1,Hybride,37500,Hyundai,Tucson,9.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011143921816775645,0.0,0.0,0.0,0.0,1.0,2
295000,2019,1,Essence,105000,Audi,A3,9.0,5,Dédouanée,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
315000,2023,1,Diesel,12500,Opel,Autres,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
187000,2019,1,Diesel,105000,Jeep,Renegade,6.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
298000,2018,1,Diesel,105000,Volkswagen,Tiguan,8.0,5,WW au Maroc,1,Neuf,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
58000,2011,0,Essence,115000,Renault,Autres,6.0,3,WW au Maroc,1,Très bon,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
139998,2022,0,Diesel,125000,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
119000,2018,1,Diesel,145000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
288000,2022,1,Diesel,67500,Hyundai,Tucson,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
245000,2020,1,Diesel,165000,Volkswagen,Autres,8.0,5,WW au Maroc,0,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
148000,2022,0,Diesel,67500,Peugeot,208,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
330000,2020,1,Diesel,77500,Mercedes-Benz,Autres,9.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
95000,2010,0,Diesel,195000,Volkswagen,Touareg,10.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
285000,2020,1,Diesel,67500,Autres,Autres,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
358000,2020,1,Diesel,97500,Volkswagen,Tiguan,9.0,5,Dédouanée,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
159000,2024,1,Essence,22500,Fiat,500,7.0,3,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
258000,2022,1,Diesel,42500,Citroen,Autres,8.0,5,WW au Maroc,1,Moyen,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
68000,2012,0,Diesel,175000,Peugeot,206,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
255000,2018,1,Diesel,115000,Volkswagen,Tiguan,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
147000,2018,0,Diesel,7500,Dacia,Dokker,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
157000,2024,1,Essence,17500,Hyundai,i10,6.0,5,WW au Maroc,1,Moyen,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
135000,2020,1,Essence,42500,Hyundai,Autres,8.0,5,WW au Maroc,0,Très bon,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
149000,2023,1,Essence,32500,Hyundai,i10,7.0,5,WW au Maroc,1,Très bon,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
210000,2016,1,Diesel,105000,Mercedes-Benz,Classe A,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
83000,2017,0,Essence,155000,Dacia,Logan,6.0,5,WW au Maroc,1,Très bon,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
215000,2020,1,Diesel,105000,Peugeot,2008,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
107000,2013,0,Diesel,165000,Dacia,Sandero,6.0,5,WW au Maroc,0,Moyen,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
210000,2021,1,Diesel,115000,Ford,Focus,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
108000,2008,1,Diesel,275000,Hyundai,Santa Fe,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
258000,2021,1,Diesel,77500,Renault,Autres,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
152000,2022,0,Diesel,115000,Peugeot,208,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
190000,2021,0,Diesel,92500,Ford,Focus,6.0,5,WW au Maroc,0,Très bon,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
123000,2020,0,Diesel,105000,Dacia,Logan,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
45000,2000,0,Diesel,225000,Peugeot,306,7.0,5,Dédouanée,0,Très bon,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
298000,2018,1,Diesel,165000,BMW,Série 5,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
258000,2019,1,Diesel,135000,Volvo,Autres,9.0,5,WW au Maroc,0,Moyen,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
145000,2021,0,Diesel,82500,Peugeot,208,6.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
229000,2022,1,Diesel,52500,Jeep,Renegade,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
288997,2021,1,Diesel,57500,Autres,Autres,8.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
350000,2019,1,Diesel,105000,Mercedes-Benz,Classe GLC,8.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
240000,2020,1,Diesel,52500,Jeep,Autres,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
198000,2017,0,Diesel,145000,Nissan,Qashqai,6.0,5,Dédouanée,1,Moyen,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
155000,2023,0,Diesel,47500,Renault,Express,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
73000,2008,0,Diesel,325000,Nissan,Autres,8.0,5,WW au Maroc,0,Neuf,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
153000,2015,0,Diesel,145000,Ford,Focus,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
105000,2009,1,Essence,225000,Audi,A4,10.0,5,Dédouanée,0,Très bon,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
178000,2024,0,Diesel,2500,Dacia,Sandero,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
164000,2019,0,Diesel,165000,Hyundai,Autres,7.0,5,WW au Maroc,0,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
149000,2021,0,Diesel,115000,Peugeot,208,6.0,5,WW au Maroc,0,Très bon,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2022,1,Diesel,97500,Renault,Megane,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
90000,2012,0,Diesel,155000,Autres,Autres,9.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
200000,2018,1,Diesel,125000,Volkswagen,Autres,8.0,3,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
220000,2015,1,Diesel,145000,BMW,Série 5,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
165000,2019,0,Diesel,125000,Volkswagen,Golf 7,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
167000,2024,0,Diesel,2500,Dacia,Sandero,6.0,5,WW au Maroc,1,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
149000,2022,1,Diesel,115000,Hyundai,Accent,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2020,1,Diesel,135000,Kia,Sportage,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
215000,2017,1,Diesel,135000,Autres,Autres,8.0,5,WW au Maroc,1,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
185000,2019,1,Diesel,175000,Skoda,Octavia,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
178000,2020,1,Diesel,105000,Jeep,Renegade,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
155000,2019,1,Diesel,105000,Hyundai,Accent,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
238000,2018,1,Diesel,125000,Seat,Autres,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
195000,2022,1,Essence,62500,Nissan,Juke,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,3
166000,2018,0,Diesel,97500,Opel,Astra,6.0,5,WW au Maroc,0,Moyen,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
220000,2019,0,Diesel,125000,Ford,Kuga,6.0,5,Inconnue,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
112000,2024,0,Essence,42500,Dacia,Logan,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
210000,2021,0,Diesel,67500,Peugeot,2008,6.0,5,WW au Maroc,1,Très bon,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
260000,2019,0,Diesel,125000,Volkswagen,Tiguan,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
155000,2021,0,Diesel,92500,Renault,Clio,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
169000,2023,0,Diesel,115000,Opel,Corsa,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
45000,2000,0,Diesel,275000,Volkswagen,Autres,6.0,5,Dédouanée,1,Très bon,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
72000,2012,0,Essence,165000,Suzuki,Autres,9.0,3,WW au Maroc,0,Très bon,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
134000,2021,0,Diesel,155000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
78000,2009,0,Diesel,165000,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
260000,2019,1,Essence,135000,Mercedes-Benz,Classe A,8.0,5,Importée neuve,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,0.0,1.0,0.0,0.0,0.0,2
178000,2014,0,Diesel,165000,Volkswagen,Touran,6.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
175000,2023,0,Diesel,72500,Hyundai,Accent,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
208000,2018,0,Diesel,135000,Hyundai,Tucson,7.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
138000,2022,0,Diesel,67500,Dacia,Sandero,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
135000,2021,0,Diesel,115000,Nissan,Micra,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
27000,2008,0,Essence,12500,Suzuki,Autres,5.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
125000,2012,1,Diesel,225000,Ford,Kuga,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
265000,2023,0,Diesel,52500,Volkswagen,Caddy,8.0,5,WW au Maroc,1,Très bon,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
242000,2021,1,Diesel,52500,Renault,Kadjar,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
145000,2015,1,Diesel,175000,Mitsubishi,Autres,9.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
138000,2018,1,Diesel,195000,Volkswagen,Passat CC,8.0,5,WW au Maroc,0,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
